kind,start_day,strength,peak_infectious,peak_day,cumulative_deaths,cumulative_infections,attack_rate,vaccinated
lockdown,140.0,0.6,134503.70805828852,120.0,8614.800980163593,861480.0980163587,0.8614800980163587,0.0
lockdown,140.0,0.675,134503.70805828852,120.0,8577.601304161251,857760.130416125,0.857760130416125,0.0
lockdown,140.0,0.75,134503.70805828852,120.0,8541.548874311091,854154.8874311078,0.8541548874311078,0.0
lockdown,140.0,0.825,134503.70805828852,120.0,8506.6991341621,850669.9134162095,0.8506699134162096,0.0
lockdown,140.0,0.9,134503.70805828852,120.0,8473.085078266424,847308.5078266402,0.8473085078266401,0.0
lockdown,150.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
lockdown,150.0,0.075,134503.70805828852,120.0,8920.349579046188,892034.9579046186,0.8920349579046186,0.0
lockdown,150.0,0.15,134503.70805828852,120.0,8900.17215080006,890017.2150800076,0.8900172150800075,0.0
lockdown,150.0,0.225,134503.70805828852,120.0,8880.563656963179,888056.3656963159,0.8880563656963159,0.0
lockdown,150.0,0.3,134503.70805828852,120.0,8861.54117152344,886154.1171523442,0.8861541171523442,0.0
lockdown,150.0,0.375,134503.70805828852,120.0,8843.113195000886,884311.3195000855,0.8843113195000856,0.0
lockdown,150.0,0.45,134503.70805828852,120.0,8825.285484560474,882528.5484560487,0.8825285484560487,0.0
lockdown,150.0,0.525,134503.70805828852,120.0,8808.059499904302,880805.9499904294,0.8808059499904295,0.0
lockdown,150.0,0.6,134503.70805828852,120.0,8791.432158423822,879143.2158423822,0.8791432158423822,0.0
lockdown,150.0,0.675,134503.70805828852,120.0,8775.397233633857,877539.723363387,0.877539723363387,0.0
lockdown,150.0,0.75,134503.70805828852,120.0,8759.945048077858,875994.504807786,0.875994504807786,0.0
lockdown,150.0,0.825,134503.70805828852,120.0,8745.063250426922,874506.32504269,0.87450632504269,0.0
lockdown,150.0,0.9,134503.70805828852,120.0,8730.738047956844,873073.8047956848,0.8730738047956847,0.0
