kind,start_day,strength,peak_infectious,peak_day,cumulative_deaths,cumulative_infections,attack_rate,vaccinated
vaccination,130.0,0.00583,134503.70805828852,120.0,8842.180725202583,884218.0725202586,0.8842180725202586,112496.91949371218
vaccination,130.0,0.00667,134503.70805828852,120.0,8829.831653161778,882983.1653161783,0.8829831653161784,115026.1395856642
vaccination,130.0,0.0075,134503.70805828852,120.0,8818.009457317201,881800.9457317226,0.8818009457317226,116985.60646246721
vaccination,130.0,0.00833,134503.70805828852,120.0,8806.54253894023,880654.2538940237,0.8806542538940237,118606.14334722953
vaccination,130.0,0.00917,134503.70805828852,120.0,8795.27859709261,879527.8597092634,0.8795278597092634,120024.06816324969
vaccination,130.0,0.01,134503.70805828852,120.0,8784.467292958005,878446.7292958013,0.8784467292958013,121280.21358189154
vaccination,140.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
vaccination,140.0,0.00083,134503.70805828852,120.0,8934.014665594403,893401.4665594402,0.8934014665594402,41590.89934249513
vaccination,140.0,0.00167,134503.70805828852,120.0,8927.166037193128,892716.6037193146,0.8927166037193146,67611.9260193602
vaccination,140.0,0.0025,134503.70805828852,120.0,8920.667416646387,892066.7416646405,0.8920667416646405,83582.29087657777
vaccination,140.0,0.00333,134503.70805828852,120.0,8914.413767388265,891441.3767388259,0.891441376738826,93612.54323778351
vaccination,140.0,0.00417,134503.70805828852,120.0,8908.314919104574,890831.4919104574,0.8908314919104574,100049.25884371021
vaccination,140.0,0.005,134503.70805828852,120.0,8902.49944629169,890249.9446291693,0.8902499446291693,104153.48255635367
vaccination,140.0,0.00583,134503.70805828852,120.0,8896.878907257662,889687.8907257643,0.8896878907257644,106877.60649010054
vaccination,140.0,0.00667,134503.70805828852,120.0,8891.375950469781,889137.5950469795,0.8891375950469795,108767.18141101219
vaccination,140.0,0.0075,134503.70805828852,120.0,8886.109967467966,888610.9967467962,0.8886109967467962,110103.32223531182
vaccination,140.0,0.00833,134503.70805828852,120.0,8881.004028556305,888100.4028556332,0.8881004028556332,111110.70330727477
vaccination,140.0,0.00917,134503.70805828852,120.0,8875.98996555212,887598.9965552138,0.8875989965552138,111919.79693951586
vaccination,140.0,0.01,134503.70805828852,120.0,8871.17859343026,887117.859343025,0.887117859343025,112586.89430036904
vaccination,150.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
vaccination,150.0,0.00083,134503.70805828852,120.0,8937.905895656122,893790.589565612,0.8937905895656121,40724.277956715516
vaccination,150.0,0.00167,134503.70805828852,120.0,8934.833153620828,893483.3153620833,0.8934833153620833,66255.0813009728
vaccination,150.0,0.0025,134503.70805828852,120.0,8931.918983405223,893191.8983405217,0.8931918983405217,81911.4492371087
vaccination,150.0,0.00333,134503.70805828852,120.0,8929.115930070058,892911.5930070081,0.8929115930070081,91693.44316951525
vaccination,150.0,0.00417,134503.70805828852,120.0,8926.383336634552,892638.3336634543,0.8926383336634542,97897.33880947434
vaccination,150.0,0.005,134503.70805828852,120.0,8923.778599777135,892377.8599777134,0.8923778599777135,101770.12071640487
vaccination,150.0,0.00583,134503.70805828852,120.0,8921.261918323858,892126.191832386,0.892126191832386,104255.44551767169
vaccination,150.0,0.00667,134503.70805828852,120.0,8918.798526839708,891879.8526839701,0.8918798526839701,105895.84565191077
vaccination,150.0,0.0075,134503.70805828852,120.0,8916.44175251523,891644.175251523,0.8916441752515231,106980.57203945112
vaccination,150.0,0.00833,134503.70805828852,120.0,8914.15705736927,891415.7057369269,0.8914157057369269,107734.01138369112
vaccination,150.0,0.00917,134503.70805828852,120.0,8911.91386333454,891191.3863334552,0.8911913863334552,108285.95169182563
vaccination,150.0,0.01,134503.70805828852,120.0,8909.761676729631,890976.167672966,0.8909761676729661,108700.69486250026
