beta,infectious_period,latent_period,ifr,vaccination_rate,isolation_rate,initial_infected,peak_infectious,peak_day,cumulative_deaths,attack_rate
0.5209399714037521,8.673168532082066,2.1131666514620147,0.013852237821437463,0.002848207727427798,0.09100758507009478,78.71334221342363,114418.82776377586,59.0,9972.408412152712,0.719913167872385
0.5945276323165523,8.494139101844572,5.136499801601108,0.013418133226495443,0.0011855155632668644,0.06420958984952005,41.93051895624185,144993.7452656747,72.0,11750.077754701368,0.8756864726532669
0.395618320490008,5.001378634830557,4.482131267837158,0.01843766442689969,0.002793495216925811,0.09701287557760747,92.06140336531365,299.1711836218516,102.0,210.28692357754872,0.011405290752051529
0.29636942511809183,4.735669089204782,4.274475579660422,0.014284145527829003,0.004694411103462502,0.02705381610448912,82.60975163349009,82.60975163349009,0.0,25.975212742826617,0.0018184645831436405
0.5081216871771583,4.4292726471849715,2.55208796119879,0.018369367029539493,0.0033557865239483447,0.02180387544985868,31.877292452008245,41772.34674922438,86.0,8711.354010574625,0.4742326720657286
0.49504175968879394,7.677957267238675,3.1609899539416393,0.007666821218522952,0.004195287485803786,0.003990115112667932,78.83763876596849,171022.8993714457,61.0,5740.917747842742,0.7488002633963534
0.2847325740860213,9.985714774348757,2.355289066234329,0.019438080907218817,0.0010921740808542816,0.02103215477130567,1.0758367853340405,111562.81582130806,141.0,13582.742490203938,0.6987697270649621
0.3414321468414435,4.987215079505696,2.0417050780724932,0.009959066677357955,0.004512562169486117,0.024086484570183003,83.10216570337272,1384.5217073352335,90.0,281.95357713183967,0.02831124504597034
0.24648551110636208,8.272214231667768,6.512378471456342,0.013213152711462,0.0005434341319776508,0.02391142772943042,14.674079113883852,31223.44424600016,245.0,6804.844834826663,0.5150053889378445
0.560902049959985,9.702491827170649,6.477211213744473,0.004914465227799864,0.001752917790078099,0.07373603702238352,39.151583706748895,112089.06814066021,86.0,3967.4555391354506,0.8073015791611641
0.31309923450772104,6.42324533073377,2.8975862144657665,0.011324374484554893,0.0019156900768939017,0.017048119763576446,3.3306979275216664,18956.507224750283,182.0,3375.0507103512614,0.29803418413568317
0.23025561505993214,9.034233412646,3.1369810980074537,0.0030852654401679253,0.0035814582184208526,0.06845485814009372,30.03657407912813,56.92684391070333,72.0,3.6582226228975725,0.0011857075813543154
0.3779253827128745,6.44572507724378,3.9866362459488496,0.006343885323310903,0.0022401244366217184,0.04204214131855016,70.09438984025394,32830.99474309467,119.0,2842.957536495333,0.4481413820720805
0.5496039919972624,7.092795891034767,2.137425599955258,0.01286511096834012,0.0022505564467282784,0.08642109071805294,39.376220246751934,107412.09813027026,63.0,9374.450665032497,0.7286723517661188
0.44203031329928527,6.860461452362388,6.913094302600889,0.008915407286417787,0.00164522778849307,0.012004747351730329,4.743818978682775,81842.43821499882,134.0,6265.54979859472,0.7027777416450749
0.40800702209663653,6.058699781684166,6.795053217392878,0.011716657867421754,0.0016276085879623758,0.08274738776056186,65.18141557066154,8633.61956238869,184.0,3111.8161378297723,0.265589059016786
0.34456804011973624,5.6128779665776545,6.652993277249219,0.010558560360918246,0.0002996193468323884,0.02149734347200853,84.80461947883789,38165.057524237665,162.0,6755.602804718819,0.6398223407166241
0.515681187231189,9.243191753915031,6.0959131667838475,0.007340892155894924,0.00032157996610641097,0.04163038466362696,73.74584656532643,171208.24897816178,76.0,6908.525705425813,0.9411016479622413
0.4801053357108341,8.24166071570486,5.682475348611953,0.010622313263176138,0.0011399409977001587,0.0679351307817202,41.41668552728528,89668.31119739368,98.0,8274.57168828894,0.7789801979361688
0.3784047035662061,7.4695263893320485,5.581336309680201,0.0047272232471323936,0.00034660542261124737,0.011025902754151926,26.273051476639374,125596.12308309885,110.0,4091.955557844986,0.8656150437420593
0.2853892012875377,5.266936519687592,3.2543622260191967,0.01110237130048855,0.00018298835780942047,0.029195272947313156,76.41841383930692,13441.137624811508,210.0,4062.859412021576,0.36594519430136424
0.278091829169101,8.694902530642782,6.548825231008921,0.015302194182970337,0.004089523030541001,0.051626609387471115,37.8507467648052,329.755986555187,127.0,115.49441225462833,0.007547571993509319
0.31404473522306636,8.339311523127117,2.239392921361533,0.011858865781927859,0.0040040360449310666,0.042965278136240695,17.638304467682545,10088.921953731468,133.0,1751.5046701231877,0.14769580011541797
0.49284402998732796,9.980822507365232,3.241546732928291,0.0037265770868020283,0.0012553792708916015,0.06004417720121591,26.51873343707978,170492.97287238706,70.0,3198.5157554031916,0.858298562166068
0.4250073765110375,6.317278593251599,5.5940867361464255,0.010478602414103888,0.0045537920520344576,0.05943763971036336,77.13471295188518,5759.52835143407,125.0,1305.8229856272114,0.12461804866931618
0.5278350238695267,8.634637967318808,6.162268876190789,0.004751940435431369,0.004810227546544868,0.09678686303852123,94.63468901067488,30144.079230462834,100.0,1931.2213589263094,0.4064068952815061
